Order_ID,Customer,Country,Product,Category,Amount,Date
4697,Praful,india,,Electronics,1813,2024-01-01
4698,Praful,Germany,Phone,,23103,01-02-2024
4699,Raj,india,Tablet,Gadgets,7545,
4700,Amit,UK,Laptop,electronics,36643,2024-01-01
4701,,Germany,Headphones,Gadgets,26917,
4702,Praful,india,Laptop,electronics,4815,March 5 2024
4703,John,india,Tablet,Electronics,36589,2024-01-01
4704,John,UK,Tablet,Electronics,8738,01-02-2024
4705,,USA ,Laptop,,21572,
4706,John,USA,Phone,,14970,
4707,Raj,Germany,,Electronics,32150,01-02-2024
4708,Praful,USA ,Laptop,Electronics,23238,01-02-2024
4709,Raj,USA ,Laptop,electronics,9128,01-02-2024
4710,Praful,Germany,Headphones,Electronics,15686,2024-01-01
4711,,USA ,Phone,electronics,44490,
4712,Amit,,Headphones,,28870,2024-01-01
4713,Raj,india,Phone,Electronics,32659,
4714,John,India,,electronics,15917,2024-01-01
4715,Praful,india,,electronics,27828,March 5 2024
4716,John,Germany,,electronics,31168,2024-01-01
4717,Sara,USA,,electronics,11556,
4718,Amit,India,Tablet,electronics,12775,March 5 2024
4719,,india,Phone,electronics,16228,2024-01-01
4720,,,Phone,,29695,
4721,,india,Laptop,electronics,13784,2024-01-01
4722,John,Germany,Headphones,electronics,7018,
4723,Praful,UK,Headphones,Electronics,23166,01-02-2024
4724,Amit,,Headphones,,26966,2024-01-01
4725,,India,Phone,Electronics,42443,
4726,Sara,india,Headphones,Electronics,28385,March 5 2024
4727,Amit,UK,Phone,,48278,
4728,Amit,USA ,Laptop,Electronics,44321,March 5 2024
4729,Praful,Germany,Headphones,electronics,15823,
4730,Raj,UK,Phone,Gadgets,268,
4731,,UK,,Gadgets,15323,2024-01-01
4732,,Germany,Headphones,electronics,25539,01-02-2024
4733,Sara,UK,Laptop,electronics,39450,01-02-2024
4734,,USA,Laptop,Electronics,39631,2024-01-01
4735,Amit,UK,Phone,Electronics,12834,01-02-2024
4736,,UK,Tablet,,27639,01-02-2024
4737,John,india,Tablet,,46107,2024-01-01
4738,Amit,Germany,Laptop,Gadgets,23571,01-02-2024
4739,Sara,USA ,Laptop,,29856,March 5 2024
4740,Raj,Germany,Laptop,Gadgets,40715,01-02-2024
4741,Amit,India,,Electronics,35011,2024-01-01
4742,Raj,india,Phone,,31894,2024-01-01
4743,Raj,India,Headphones,,9015,March 5 2024
4744,John,,Tablet,electronics,19698,01-02-2024
4745,Raj,USA,,Gadgets,42780,March 5 2024
4746,Sara,UK,Phone,Electronics,11057,
4747,Raj,,Tablet,Electronics,28343,01-02-2024
4748,Amit,USA,Laptop,Electronics,21991,
4749,,India,Laptop,Electronics,1097,
4750,Amit,USA ,Headphones,electronics,32519,March 5 2024
4751,,USA ,Laptop,electronics,47738,March 5 2024
4752,John,india,,,32884,01-02-2024
4753,Amit,USA,Laptop,Gadgets,17930,01-02-2024
4754,Amit,USA ,Headphones,,42603,
4755,Praful,USA,,,14568,2024-01-01
4756,Sara,india,,electronics,9064,March 5 2024
4757,Raj,UK,Laptop,Electronics,40305,
4758,,USA,Phone,electronics,38071,01-02-2024
4759,Sara,USA,Laptop,Gadgets,31288,March 5 2024
4760,Amit,India,Headphones,Electronics,1695,2024-01-01
4761,Praful,India,Headphones,Electronics,17227,March 5 2024
4762,Praful,UK,Laptop,Gadgets,43048,
4763,Sara,,Tablet,,41456,01-02-2024
4764,Amit,Germany,Laptop,Electronics,24032,2024-01-01
4765,Praful,UK,,Electronics,12819,01-02-2024
4766,,USA,,electronics,28888,
4767,John,USA,,electronics,9995,
4768,,UK,Headphones,Electronics,17459,2024-01-01
4769,Amit,,Tablet,,35351,
4770,Sara,India,Tablet,Gadgets,7404,01-02-2024
4771,Sara,UK,Headphones,Electronics,44644,
4772,John,UK,Phone,,19189,01-02-2024
4773,Amit,USA,Phone,,32740,01-02-2024
4774,Amit,UK,Phone,Electronics,6456,March 5 2024
4775,,,,electronics,25751,March 5 2024
4776,John,India,,Electronics,38031,2024-01-01
4777,Amit,India,,Gadgets,39556,
4778,Sara,USA,Headphones,,18504,01-02-2024
4779,Sara,india,Phone,Gadgets,48134,2024-01-01
4780,Praful,,Phone,electronics,33437,2024-01-01
4781,Sara,India,Laptop,Electronics,16186,March 5 2024
4782,Sara,UK,,Gadgets,33702,2024-01-01
4783,Praful,,Phone,Electronics,354,March 5 2024
4784,Raj,india,Tablet,electronics,18323,01-02-2024
4785,Raj,USA,Phone,Electronics,32576,01-02-2024
4786,John,India,Headphones,,5313,March 5 2024
4787,Sara,USA,,,48704,01-02-2024
4788,Raj,India,,Electronics,11066,
4789,Amit,UK,Headphones,electronics,30749,01-02-2024
4790,Sara,india,Phone,Gadgets,42889,2024-01-01
4791,John,USA ,,Electronics,3333,01-02-2024
4792,Sara,India,Tablet,,31358,
4793,,USA ,Tablet,Electronics,45866,
4794,Praful,india,Phone,Electronics,31683,01-02-2024
4795,Praful,india,Headphones,,23329,01-02-2024
4796,Amit,UK,Tablet,,40025,March 5 2024
4797,Praful,India,Phone,Gadgets,23863,2024-01-01
4798,Praful,UK,,Electronics,14327,
4799,Praful,USA,,Electronics,31106,2024-01-01
4800,Praful,Germany,Headphones,Electronics,4737,March 5 2024
4801,John,USA,Tablet,Electronics,11622,01-02-2024
4802,Praful,UK,,Electronics,8789,
4803,Amit,USA ,Headphones,,2851,
4804,Praful,,Headphones,Electronics,27709,
4805,Praful,USA,,electronics,18505,
4806,,USA,Tablet,Electronics,32536,
4807,Sara,USA,Laptop,,38122,2024-01-01
4808,John,UK,,Electronics,10256,01-02-2024
4809,Amit,USA ,Laptop,Gadgets,13825,01-02-2024
4810,,Germany,Headphones,,39078,2024-01-01
4811,Praful,USA ,Tablet,,46909,01-02-2024
4812,Sara,India,Headphones,electronics,23189,March 5 2024
4813,Raj,USA ,,Gadgets,32959,01-02-2024
4814,Praful,,Tablet,Electronics,48655,2024-01-01
4815,Raj,USA ,Laptop,Gadgets,33341,March 5 2024
4816,Praful,india,,Gadgets,17177,
4817,,Germany,Headphones,,27588,
4818,Amit,india,Tablet,Electronics,940,
4819,,USA ,Headphones,Electronics,15947,
4820,Sara,Germany,Headphones,,14952,2024-01-01
4821,,india,,Electronics,7532,March 5 2024
4822,,,Laptop,Gadgets,32691,
4823,Amit,,,Gadgets,10607,
4824,Amit,Germany,Tablet,,28137,
4825,,USA ,Tablet,Electronics,5256,2024-01-01
4826,Raj,UK,Phone,Gadgets,10071,2024-01-01
4827,Praful,USA ,Laptop,Gadgets,12552,2024-01-01
4828,Praful,UK,Laptop,Electronics,46813,March 5 2024
4829,Amit,UK,,,8473,
4830,John,Germany,Laptop,Electronics,14001,March 5 2024
4831,,,Headphones,electronics,35787,01-02-2024
4832,John,India,Tablet,,31952,2024-01-01
4833,John,USA,Tablet,,47378,March 5 2024
4834,Amit,USA,Phone,electronics,44427,01-02-2024
4835,,USA,,Electronics,18509,01-02-2024
4836,,Germany,Laptop,,5041,2024-01-01
4837,John,,,Electronics,24644,
4838,,Germany,Laptop,electronics,39988,March 5 2024
4839,Raj,Germany,Headphones,electronics,14650,March 5 2024
4840,Praful,India,Tablet,electronics,49799,2024-01-01
4841,Amit,Germany,,,12747,March 5 2024
4842,John,Germany,,electronics,2801,
4843,John,india,Laptop,electronics,15452,March 5 2024
4844,Raj,Germany,Phone,Electronics,821,01-02-2024
4845,Amit,india,Phone,Gadgets,46656,
4846,John,Germany,Headphones,Electronics,8891,2024-01-01
4847,Praful,USA ,Headphones,electronics,19641,March 5 2024
4848,Amit,,Headphones,,42659,
4849,,india,Laptop,electronics,47225,
4850,Amit,USA ,Phone,Gadgets,17982,2024-01-01
4851,Sara,UK,Tablet,,35077,
4852,Raj,,,Gadgets,8781,2024-01-01
4853,Sara,,Laptop,electronics,16956,01-02-2024
4854,,Germany,Tablet,Gadgets,6561,01-02-2024
4855,Raj,India,Headphones,Electronics,30470,2024-01-01
4856,,india,Laptop,,15054,01-02-2024
4857,Sara,india,Headphones,Gadgets,13325,March 5 2024
4858,,India,Headphones,,9630,
4859,Amit,India,Phone,Gadgets,1017,2024-01-01
4860,Amit,USA,Headphones,Gadgets,38317,March 5 2024
4861,,Germany,Headphones,Electronics,36289,
4862,John,india,Phone,Electronics,24798,2024-01-01
4863,,India,Phone,Electronics,16740,01-02-2024
4864,Raj,,,Electronics,36119,March 5 2024
4865,Raj,india,Headphones,,23660,01-02-2024
4866,Sara,UK,Headphones,,20910,
4867,Praful,UK,Laptop,Electronics,42964,March 5 2024
4868,John,India,Laptop,Gadgets,31930,March 5 2024
4869,Praful,,Phone,electronics,25323,01-02-2024
4870,Raj,USA,Phone,Gadgets,23601,
4871,John,India,Laptop,,19474,
4872,,,Tablet,,23072,01-02-2024
4873,Raj,UK,Headphones,Gadgets,7926,March 5 2024
4874,,India,Laptop,Electronics,16190,2024-01-01
4875,Amit,USA,Headphones,Electronics,16708,
4876,Amit,Germany,Headphones,Electronics,24620,2024-01-01
4877,Raj,USA ,Headphones,,16357,March 5 2024
4878,Amit,,Headphones,,39940,2024-01-01
4879,Sara,Germany,Laptop,Electronics,701,
4880,Sara,,Phone,Gadgets,18326,March 5 2024
4881,,India,Tablet,Electronics,19123,March 5 2024
4882,Praful,India,Tablet,Electronics,23627,01-02-2024
4883,Amit,UK,,Electronics,30551,March 5 2024
4884,John,india,Laptop,Gadgets,42478,2024-01-01
4885,Sara,India,Tablet,Gadgets,5330,2024-01-01
4886,John,UK,Tablet,electronics,30234,2024-01-01
4887,Raj,,Phone,,19170,2024-01-01
4888,John,India,Headphones,Gadgets,8683,01-02-2024
4889,Raj,,Laptop,electronics,29041,
4890,,UK,Tablet,Electronics,16979,
4891,,India,,electronics,33588,
4892,,UK,Headphones,Electronics,36894,
4893,Amit,UK,Tablet,electronics,32840,March 5 2024
4894,John,Germany,,electronics,2105,01-02-2024
4895,John,UK,Headphones,,13643,2024-01-01
4896,Amit,India,Tablet,,39927,01-02-2024
4897,,USA ,Headphones,,47936,01-02-2024
4898,Amit,India,Phone,electronics,29155,2024-01-01
4899,,USA,Tablet,electronics,32295,March 5 2024
4900,Sara,Germany,Headphones,electronics,21594,2024-01-01
4901,Raj,USA,Headphones,,35296,01-02-2024
4902,John,,,Gadgets,10733,2024-01-01
4903,John,Germany,Laptop,electronics,48149,
4904,,Germany,,,20145,2024-01-01
4905,John,Germany,Laptop,Electronics,22258,
4906,Sara,UK,Laptop,Gadgets,33931,01-02-2024
4907,Sara,India,Tablet,Electronics,21029,March 5 2024
4908,Raj,India,Laptop,electronics,25560,
4909,Praful,india,Headphones,,1474,March 5 2024
4910,John,India,Headphones,Gadgets,23664,2024-01-01
4911,Raj,,Headphones,Electronics,49730,2024-01-01
4912,Praful,,,Electronics,47611,2024-01-01
4913,John,India,,Gadgets,12299,March 5 2024
4914,Amit,USA ,Headphones,Gadgets,13215,01-02-2024
4915,Sara,,Phone,,16651,2024-01-01
4916,John,USA ,Phone,Electronics,3968,March 5 2024
4917,Amit,UK,Phone,electronics,27487,March 5 2024
4918,,USA ,Tablet,electronics,23170,2024-01-01
4919,,india,,Electronics,12111,01-02-2024
4920,,USA ,Headphones,,44650,01-02-2024
4921,Raj,Germany,,electronics,2765,
4922,Praful,USA ,Tablet,Gadgets,9425,2024-01-01
4923,Raj,USA ,Laptop,electronics,18915,
4924,,india,Tablet,electronics,15633,
4925,,Germany,,Electronics,21488,2024-01-01
4926,Raj,,Laptop,,11835,
4927,Sara,USA,Tablet,electronics,8179,
4928,Raj,,,,44788,
4929,Praful,India,Tablet,electronics,45321,01-02-2024
4930,Raj,,,electronics,26890,2024-01-01
4931,,USA,Headphones,Electronics,15114,
4932,Raj,Germany,,,20363,2024-01-01
4933,Praful,USA ,Headphones,electronics,43355,01-02-2024
4934,,Germany,Phone,,39340,
4935,,UK,Laptop,electronics,12911,01-02-2024
4936,John,USA ,Laptop,Gadgets,3282,March 5 2024
4937,Raj,India,,Gadgets,46575,
4938,Sara,USA ,,Gadgets,33183,March 5 2024
4939,Amit,India,Laptop,,1362,
4940,John,india,,Electronics,27098,2024-01-01
4941,John,Germany,Tablet,electronics,647,
4942,Sara,UK,Phone,electronics,14536,March 5 2024
4943,Praful,India,Tablet,Electronics,29388,2024-01-01
4944,Sara,UK,Headphones,Electronics,1711,2024-01-01
4945,Amit,Germany,Phone,electronics,45313,
4946,Praful,UK,,Gadgets,11673,March 5 2024
4947,Sara,,Tablet,Electronics,2582,
4948,Praful,Germany,,Electronics,11835,March 5 2024
4949,John,,Phone,Electronics,38922,2024-01-01
4950,Sara,,,,11411,01-02-2024
4951,Sara,india,Headphones,Gadgets,10564,
4952,John,,Headphones,Electronics,13808,01-02-2024
4953,Sara,UK,,Electronics,26754,March 5 2024
4954,Raj,india,Phone,Electronics,35477,March 5 2024
4955,Amit,UK,Headphones,Gadgets,23326,01-02-2024
4956,John,India,Headphones,,17844,March 5 2024
4957,John,USA,Phone,electronics,14368,01-02-2024
4958,Sara,India,Tablet,Electronics,24509,March 5 2024
4959,Raj,India,Laptop,Gadgets,47424,2024-01-01
4960,,,Tablet,,6051,
4961,Sara,USA,Phone,,8869,2024-01-01
4962,Raj,india,,electronics,10585,March 5 2024
4963,John,UK,Tablet,Electronics,33414,March 5 2024
4964,John,india,Phone,Gadgets,25709,01-02-2024
4965,Sara,India,,electronics,48293,01-02-2024
4966,Praful,UK,Headphones,Electronics,2182,March 5 2024
4967,Raj,india,Tablet,,45409,2024-01-01
4968,Raj,,Laptop,,27451,March 5 2024
4969,Raj,india,Phone,Gadgets,36831,March 5 2024
4970,John,UK,Laptop,,32261,01-02-2024
4971,Sara,UK,Tablet,electronics,8400,March 5 2024
4972,Praful,USA,Phone,electronics,19432,01-02-2024
4973,Sara,USA ,Phone,Gadgets,46229,2024-01-01
4974,John,,Phone,,19679,
4975,Praful,Germany,Laptop,Electronics,47023,March 5 2024
4976,Amit,,Tablet,Electronics,15313,
4977,Raj,,,Electronics,10811,March 5 2024
4978,,Germany,Phone,,2231,2024-01-01
4979,Praful,,Headphones,Gadgets,9300,01-02-2024
4980,Praful,UK,Laptop,Gadgets,26478,
4981,Amit,UK,Phone,electronics,28672,2024-01-01
4982,Praful,UK,Laptop,Gadgets,22043,2024-01-01
4983,Raj,india,,Electronics,29966,
4984,,UK,Laptop,Gadgets,24701,March 5 2024
4985,Raj,USA ,,electronics,19625,March 5 2024
4986,,Germany,Tablet,Electronics,26786,2024-01-01
4987,,India,,Electronics,30560,
4988,Raj,USA ,Headphones,Electronics,40684,2024-01-01
4989,Praful,,,electronics,5678,2024-01-01
4990,Amit,india,Laptop,Gadgets,21179,2024-01-01
4991,Sara,USA,Phone,Gadgets,7695,2024-01-01
4992,John,USA ,Headphones,electronics,31442,01-02-2024
4993,Praful,USA ,Tablet,Electronics,2794,
4994,Sara,India,Tablet,electronics,9949,2024-01-01
4995,Amit,india,Headphones,Electronics,2326,2024-01-01
4996,John,india,Phone,Electronics,44376,2024-01-01
4997,Sara,Germany,Tablet,,37092,March 5 2024
4998,Sara,Germany,Phone,electronics,41809,
4999,,Germany,Tablet,Gadgets,49295,March 5 2024
5000,John,Germany,Tablet,Electronics,28942,
5001,John,USA ,Headphones,electronics,4263,March 5 2024
5002,Sara,India,Headphones,,38595,2024-01-01
5003,Praful,India,,electronics,28399,01-02-2024
5004,,India,Laptop,electronics,33881,2024-01-01
5005,Sara,USA ,Tablet,Electronics,42552,01-02-2024
5006,Sara,Germany,Laptop,Electronics,32927,01-02-2024
5007,John,USA ,Headphones,Electronics,7960,01-02-2024
5008,Praful,,Laptop,,38965,March 5 2024
5009,,USA ,Laptop,electronics,21903,
5010,Praful,Germany,Tablet,Gadgets,11270,March 5 2024
5011,Raj,,,,36208,01-02-2024
5012,,india,Headphones,,7400,March 5 2024
5013,,india,,,43494,March 5 2024
5014,John,,Tablet,electronics,25645,01-02-2024
5015,Sara,Germany,Headphones,,17599,2024-01-01
5016,John,,Tablet,Electronics,47029,2024-01-01
5017,Sara,India,Laptop,electronics,14508,2024-01-01
5018,Amit,UK,,electronics,33075,
5019,Amit,USA ,Laptop,electronics,45358,
5020,John,india,Headphones,Electronics,46535,March 5 2024
5021,John,,Tablet,electronics,30207,March 5 2024
5022,,USA,,electronics,14472,2024-01-01
5023,Raj,india,Headphones,Electronics,33155,01-02-2024
5024,Raj,Germany,Phone,Gadgets,27304,01-02-2024
5025,,Germany,Phone,,41011,March 5 2024
5026,John,,Headphones,Electronics,36391,2024-01-01
5027,Praful,India,Headphones,electronics,30353,2024-01-01
5028,Praful,,Headphones,Electronics,27672,2024-01-01
5029,,USA,Tablet,,11743,
5030,John,USA,,electronics,48171,
5031,Raj,India,Laptop,Electronics,24402,01-02-2024
5032,Sara,UK,Headphones,Electronics,44412,
5033,John,UK,,electronics,40870,01-02-2024
5034,Praful,USA,Laptop,Gadgets,25490,March 5 2024
5035,Raj,Germany,Headphones,Gadgets,44851,March 5 2024
5036,,USA,Laptop,electronics,15643,
5037,Praful,USA,Headphones,Electronics,19754,01-02-2024
5038,,india,,Gadgets,4093,March 5 2024
5039,John,India,Phone,Gadgets,30273,01-02-2024
5040,,UK,Laptop,Electronics,38983,01-02-2024
5041,Amit,India,Tablet,,39983,2024-01-01
5042,John,USA ,Headphones,Electronics,34615,2024-01-01
5043,John,USA ,,,18635,01-02-2024
5044,John,India,,electronics,3809,2024-01-01
5045,,Germany,,Electronics,42636,March 5 2024
5046,Praful,,,Electronics,40840,March 5 2024
5047,Amit,India,Headphones,Electronics,24601,March 5 2024
5048,Amit,Germany,Tablet,,25326,
5049,Raj,Germany,Tablet,,4914,
5050,Raj,USA ,Tablet,Gadgets,26031,
5051,Praful,,Headphones,electronics,25376,March 5 2024
5052,Raj,USA,Phone,electronics,10705,
5053,Praful,USA ,,,31380,March 5 2024
5054,Praful,Germany,Tablet,Gadgets,49634,March 5 2024
5055,Raj,USA,,,37139,
5056,John,USA ,Phone,electronics,40931,01-02-2024
5057,Sara,,Tablet,Gadgets,33308,2024-01-01
5058,Sara,UK,Laptop,Electronics,10347,March 5 2024
5059,,india,Phone,Gadgets,27870,2024-01-01
5060,,USA ,Phone,Gadgets,19664,01-02-2024
5061,John,Germany,Phone,Electronics,38402,01-02-2024
5062,Amit,USA,Laptop,electronics,2635,March 5 2024
5063,Amit,USA,Headphones,,12960,
5064,John,USA,Laptop,Gadgets,13987,01-02-2024
5065,Raj,,Tablet,Electronics,42886,March 5 2024
5066,Raj,india,Tablet,,19815,2024-01-01
5067,Raj,USA ,Tablet,,47882,
5068,John,india,Phone,,14565,01-02-2024
5069,Praful,UK,Laptop,,39380,
5070,Amit,India,Tablet,electronics,8401,2024-01-01
5071,Praful,USA,Headphones,Gadgets,21217,2024-01-01
5072,John,india,Tablet,Electronics,36426,01-02-2024
5073,John,USA ,,Electronics,19768,2024-01-01
5074,,UK,Tablet,Gadgets,37265,2024-01-01
5075,John,UK,,,45511,2024-01-01
5076,Praful,USA ,Tablet,Gadgets,40006,
5077,Raj,india,Laptop,Gadgets,8656,
5078,Sara,USA ,Tablet,electronics,14964,2024-01-01
5079,Amit,india,Headphones,Electronics,36420,01-02-2024
5080,John,USA ,Tablet,Gadgets,20479,2024-01-01
5081,Raj,India,Tablet,Electronics,12950,01-02-2024
5082,Amit,UK,,,27528,
5083,Praful,UK,Headphones,Electronics,7386,2024-01-01
5084,,USA,,Gadgets,44608,March 5 2024
5085,,USA ,,electronics,10102,March 5 2024
5086,Amit,India,,Electronics,30230,2024-01-01
5087,Praful,india,Laptop,Gadgets,14625,
5088,John,USA,Phone,,5665,
5089,Sara,india,Tablet,electronics,14387,01-02-2024
5090,Raj,India,Phone,electronics,39815,March 5 2024
5091,Sara,Germany,Laptop,,43839,2024-01-01
5092,Praful,UK,Tablet,electronics,2600,01-02-2024
5093,,UK,Laptop,electronics,16783,2024-01-01
5094,Amit,UK,Headphones,,6220,01-02-2024
5095,Sara,USA,,Gadgets,18572,01-02-2024
5096,Raj,,Laptop,electronics,29049,March 5 2024
5097,Praful,india,,Electronics,22460,01-02-2024
5098,Raj,India,Laptop,Gadgets,20804,March 5 2024
5099,,india,,,24743,March 5 2024
5100,,,,Gadgets,39867,March 5 2024
5101,Raj,USA ,Headphones,Gadgets,1482,2024-01-01
5102,John,India,Laptop,Gadgets,42302,01-02-2024
5103,,UK,Laptop,,12229,
5104,Sara,USA,Headphones,Gadgets,41627,2024-01-01
5105,Sara,,Phone,,25323,01-02-2024
5106,Praful,USA,Phone,Electronics,42597,
5107,Amit,UK,Phone,Gadgets,22001,01-02-2024
5108,,USA ,Phone,,24906,March 5 2024
5109,,india,Tablet,Electronics,26085,
5110,Raj,,Headphones,electronics,45710,01-02-2024
5111,Praful,Germany,Tablet,electronics,5689,2024-01-01
5112,Sara,India,Phone,,12115,2024-01-01
5113,Praful,Germany,Tablet,,46272,01-02-2024
5114,Praful,India,Phone,Electronics,18381,2024-01-01
5115,Praful,Germany,Headphones,Electronics,42961,March 5 2024
5116,Raj,India,,,32409,2024-01-01
5117,Praful,,Phone,Gadgets,34147,March 5 2024
5118,,,,Gadgets,19252,01-02-2024
5119,Raj,UK,,,23224,
5120,Sara,USA ,Tablet,Gadgets,909,March 5 2024
5121,Sara,India,Tablet,electronics,136,March 5 2024
5122,John,Germany,Phone,Gadgets,45367,2024-01-01
5123,Sara,india,Phone,electronics,47564,
5124,Amit,USA ,Headphones,,9614,2024-01-01
5125,John,india,Phone,Gadgets,29252,01-02-2024
5126,Sara,UK,Headphones,Electronics,45100,March 5 2024
5127,Amit,USA,Phone,electronics,45141,March 5 2024
5128,,,Phone,Gadgets,7245,
5129,,USA,,electronics,27065,01-02-2024
5130,,USA,Phone,Gadgets,20745,2024-01-01
5131,Amit,USA ,Laptop,Electronics,38321,
5132,Sara,USA,Tablet,,32074,01-02-2024
5133,,Germany,Tablet,Electronics,28850,2024-01-01
5134,Raj,India,Laptop,electronics,39686,2024-01-01
5135,Sara,USA ,Phone,electronics,39690,01-02-2024
5136,,india,Laptop,electronics,12270,01-02-2024
5137,,,Tablet,electronics,10006,March 5 2024
5138,Amit,,Tablet,Gadgets,30671,March 5 2024
5139,John,India,,Gadgets,23534,01-02-2024
5140,Praful,USA ,Phone,Gadgets,12032,2024-01-01
5141,Raj,Germany,Phone,Gadgets,7508,March 5 2024
5142,,india,Phone,Gadgets,35159,March 5 2024
5143,Amit,UK,Laptop,,22937,2024-01-01
5144,Sara,india,Headphones,,32086,2024-01-01
5145,Sara,USA ,Headphones,Gadgets,31577,01-02-2024
5146,Amit,USA,,Electronics,8738,
5147,,USA,Headphones,Electronics,17906,March 5 2024
5148,Amit,USA,Phone,Gadgets,13960,March 5 2024
5149,John,USA ,,,49993,March 5 2024
5150,Raj,,Tablet,,44472,
5151,Sara,India,Tablet,,26810,
5152,John,UK,Laptop,,23906,01-02-2024
5153,John,Germany,Phone,,16895,March 5 2024
5154,Sara,USA ,Phone,Gadgets,23048,
5155,Sara,India,,Electronics,40325,March 5 2024
5156,Raj,USA ,Laptop,,5461,March 5 2024
5157,Raj,USA,,Electronics,9609,2024-01-01
5158,Sara,,Headphones,,42734,01-02-2024
5159,Praful,USA,Phone,Gadgets,21264,2024-01-01
5160,John,UK,Phone,,37803,
5161,Sara,,,Gadgets,19850,
5162,John,,Headphones,,41005,
5163,,,Phone,electronics,13051,01-02-2024
5164,John,,Tablet,,6901,March 5 2024
5165,Raj,Germany,Laptop,electronics,32079,
5166,Amit,Germany,Tablet,Electronics,36215,2024-01-01
5167,John,India,Headphones,electronics,42514,March 5 2024
5168,John,Germany,,Gadgets,32791,
5169,Raj,USA,,,31812,2024-01-01
5170,Amit,,,Gadgets,28471,
5171,Sara,USA ,,Electronics,30225,
5172,Raj,,,electronics,4225,March 5 2024
5173,Raj,USA ,,Gadgets,43073,01-02-2024
5174,,USA,,,7588,March 5 2024
5175,Raj,India,Tablet,electronics,38826,March 5 2024
5176,Sara,Germany,,,12969,
5177,Sara,india,Tablet,Electronics,16773,
